#Observation Type, Mission, Instrument, Filters, Disperser, Target Name,Target Classification, Observation ID, RA, Dec, Principal Investigator, Product Type, Calibration Level, Scheduling, Start Time, End Time, Exposure Length, Observation Title, Focal, Format, url
#@string, string, string, string, string, string, string, string, ra, dec, string, string, int, string, float, float, float, string, float, string, string
intentType,obs_collection,instrument_name,filters,disperser,target_name,target_classification,obs_id,s_ra,s_dec,proposal_pi,dataproduct_type,calib_level,scheduling,t_min,t_max,t_exptime,obs_title,focal,format,url
science,OT_Library_UT1,UT1,IR-CUT,,648,Asteroid,109,95.32583333333332,23.046944444444446,dtouzan@gmail.com,light,1,2017-02-15T21:00:00,57799.875,57799.88298611111,690,,0.3,fits,648-20170215-2100-23x30s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,648,Asteroid,110,95.40374999999999,22.80611111111111,dtouzan@gmail.com,light,1,2017-02-19T23:00:00,57803.958333333336,57803.97916666667,1800,,0.2,fits,648-20170219-2300-15x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,704,Asteroid,111,357.5920833333333,29.10611111111111,dtouzan@gmail.com,light,1,2017-09-22T22:22:00,58018.93194444444,58018.93680555555,420,,0.3,fits,704-20170922-2222-7x60s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,712,Asteroid,112,344.6254166666666,13.804166666666667,dtouzan@gmail.com,light,1,2017-09-22T22:05:00,58018.92013888889,58018.925,420,,0.3,fits,712-20170922-2205-7x60s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,742,Asteroid,113,88.93416666666666,32.481944444444444,dtouzan@gmail.com,light,1,2017-01-23T21:00:00,57776.875,57776.916666666664,3600,,0.2,fits,742-20170123-2100-60x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,742,Asteroid,114,88.78375,32.48527777777778,dtouzan@gmail.com,light,1,2017-01-24T21:30:00,57777.895833333336,57777.909722222226,1200,,0.2,fits,742-20170124-2130-20x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,742,Asteroid,115,88.50708333333333,32.48833333333334,dtouzan@gmail.com,light,1,2017-01-26T21:45:00,57779.90625,57779.91631944444,870,,0.2,fits,742-20170126-2145-29x30s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,760,Asteroid,116,105.27124999999998,29.94388888888889,dtouzan@gmail.com,light,1,2017-03-13T22:15:00,57825.927083333336,57825.943750000006,1440,,0.2,fits,760-20170313-2215-24x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,760,Asteroid,117,105.49833333333332,29.72,dtouzan@gmail.com,light,1,2017-03-15T21:45:00,57827.90625,57827.916666666664,900,,0.2,fits,760-20170315-2145-15x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,773,Asteroid,118,124.04666666666668,23.141944444444444,dtouzan@gmail.com,light,1,2021-03-05T22:55:00,59278.95486111111,59278.956249999996,120,,0.3,fits,773-20210305-2255-1x120s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,776,Asteroid,119,180.88291666666666,26.847777777777775,dtouzan@gmail.com,light,1,2020-04-04T21:40:00,58943.90277777778,58943.92083333334,1560,,1.0,fits,776-20200404-2140-26x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,779,Asteroid,120,90.33041666666665,22.828055555555554,dtouzan@gmail.com,light,1,2018-02-11T21:50:00,58160.90972222222,58160.91805555555,720,,0.95,fits,779-20180211-2150-24x30s-f950.fits
science,OT_Library_UT1,UT1,IR-CUT,,879,Asteroid,121,354.09041666666667,23.072777777777777,dtouzan@gmail.com,light,1,2018-10-20T21:13:00,58411.88402777778,58411.94375,5160,,1.0,fits,879-20181020-2113-86x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,973,Asteroid,122,129.6858333333333,26.064444444444444,dtouzan@gmail.com,light,1,2020-04-15T20:09:00,58954.839583333334,58954.850694444445,960,,1.0,fits,973-20200415-2009-16x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,1431,Asteroid,123,129.1495833333333,25.81833333333333,dtouzan@gmail.com,light,1,2020-04-15T21:01:00,58954.87569444445,58954.887500000004,1020,,1.0,fits,1431-20200415-2101-17x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,1659,Asteroid,124,112.22791666666664,30.472777777777775,dtouzan@gmail.com,light,1,2020-04-09T20:04:00,58948.83611111111,58948.87708333333,3540,,1.0,fits,1659-20200409-2004-59x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,1659,Asteroid,125,112.22791666666664,30.472499999999997,dtouzan@gmail.com,light,1,2020-04-09T20:05:00,58948.836805555555,58948.87777777778,3540,,1.0,fits,1659-20200409-2005-59x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018hhn,Supernova,126,343.1341666666667,11.674166666666666,dtouzan@gmail.com,light,1,2018-10-30T21:30:00,58421.895833333336,58421.91388888889,1560,,0.5,fits,sn2018hhn-20181030-2130-26x60s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018hhn,Supernova,127,343.1341666666667,11.674166666666666,dtouzan@gmail.com,light,1,2018-10-30T21:30:00,58421.895833333336,58421.91388888889,1560,,1.0,fits,sn2018hhn-20181030-2130-26x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2019yvq,Supernova,128,186.84104166666665,64.79995,dtouzan@gmail.com,light,1,2020-03-03T20:37:00,58911.85902777778,58911.89861111111,3420,,1.0,fits,sn2019yvq-20200303-2037-19x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2020bio,SN*,129,208.9164107153,40.4617723907,dtouzan@gmail.com,light,1,2020-03-26T21:13:00,58934.88402777778,58934.94861111111,5580,,1.0,fits,sn2020bio-20200326-2113-31x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2020ees,Supernova,130,201.81329166666666,32.03361944444444,dtouzan@gmail.com,light,1,2020-04-03T20:32:00,58942.85555555556,58942.91388888889,5040,,1.0,fits,sn2020ees-20200403-2032-28x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2020jfo,Supernova,131,185.46033333333332,4.481680555555556,dtouzan@gmail.com,light,1,2020-05-11T21:31:00,58980.896527777775,58980.90694444444,900,,1.0,fits,sn2020jfo-20200511-2131-5x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,3106,Asteroid,132,129.18833333333333,25.43722222222222,dtouzan@gmail.com,light,1,2020-04-15T20:29:00,58954.853472222225,58954.864583333336,960,,1.0,fits,3106-20200415-2029-16x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,3122,Asteroid,133,311.4887499999999,14.688611111111111,dtouzan@gmail.com,light,1,2017-09-02T20:45:00,57998.864583333336,57998.894791666666,2610,,0.3,fits,3122-20170902-2045-261x10s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,3736,Asteroid,134,128.1783333333333,16.72138888888889,dtouzan@gmail.com,light,1,2021-03-06T20:50:00,59279.868055555555,59279.899305555555,2700,,0.3,fits,3736-20210306-2050-15x180s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,3752,Asteroid,135,91.40958333333332,24.35638888888889,dtouzan@gmail.com,light,1,2018-02-24T19:50:00,58173.82638888889,58173.82986111111,300,,1.0,fits,3752-20180224-1950-30x10s-f1000-G2c.fits
science,OT_Library_UT1,UT1,IR-CUT,,3752,Asteroid,136,91.78958333333331,29.3375,dtouzan@gmail.com,light,1,2018-02-25T19:45:00,58174.822916666664,58174.82638888888,300,,1.0,fits,3752-20180225-1945-30x10s-f1000-G2c.fits
science,OT_Library_UT1,UT1,IR-CUT,,3752,Asteroid,137,91.80374999999998,29.50722222222222,dtouzan@gmail.com,light,1,2018-02-25T20:37:00,58174.85902777778,58174.864583333336,480,,1.0,fits,3752-20180225-2037-8x60s-f1000-G2c.fits
science,OT_Library_UT1,UT1,IR-CUT,,3752,Asteroid,138,96.27291666666666,56.38638888888889,dtouzan@gmail.com,light,1,2018-03-07T19:46:00,58184.82361111111,58184.836805555555,1140,,1.0,fits,3752-20180307-1946-38x30s-f1000-G2c.fits
science,OT_Library_UT1,UT1,IR-CUT,,3752,Asteroid,139,117.4383333333333,71.64194444444445,dtouzan@gmail.com,light,1,2018-04-05T20:40:00,58213.86111111111,58213.875,1200,,0.5,fits,3752-20180405-2040-10x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,3752,Asteroid,140,152.31416666666667,71.10916666666667,dtouzan@gmail.com,light,1,2018-05-10T21:07:00,58248.87986111111,58248.89513888889,1320,,0.5,fits,3752-20180510-2107-11x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,21366,Asteroid,141,69.58541666666665,18.742222222222225,dtouzan@gmail.com,light,1,2019-12-01T20:51:00,58818.86875,58818.895833333336,2340,,1.0,fits,21366-20191201-2051-13x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,142,115.83333333333331,42.37694444444445,dtouzan@gmail.com,light,1,2020-03-16T19:34:00,58924.81527777778,58924.86527777778,4320,,1.0,fits,52768-20200316-1934-24x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,143,115.83333333333331,42.37694444444445,dtouzan@gmail.com,light,1,2020-03-16T19:34:00,58924.81527777778,58924.86527777778,4320,,1.0,fits,52768-20200316-1934-24x180s-f1000-trajet.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,144,115.81416666666665,42.218611111111116,dtouzan@gmail.com,light,1,2020-03-17T19:20:00,58925.805555555555,58925.85555555556,4320,,1.0,fits,52768-20200317-1920-24x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,145,115.81416666666665,42.218611111111116,dtouzan@gmail.com,light,1,2020-03-17T19:20:00,58925.805555555555,58925.85555555556,4320,,1.0,fits,52768-20200317-1920-24x180s-f1000-trajet.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,146,120.4475,35.78666666666666,dtouzan@gmail.com,light,1,2020-04-05T21:39:00,58944.902083333334,58944.924305555556,1920,,1.0,fits,52768-20200405-2139-32x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,147,120.97583333333333,35.19777777777777,dtouzan@gmail.com,light,1,2020-04-06T20:02:00,58945.83472222222,58945.91388888889,6840,,1.0,fits,52768-20200406-2002-114x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,148,122.98041666666667,32.92472222222222,dtouzan@gmail.com,light,1,2020-04-09T21:11:00,58948.88263888889,58948.93541666667,4560,,1.0,fits,52768-20200409-2111-76x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,149,125.41124999999998,30.046111111111113,dtouzan@gmail.com,light,1,2020-04-12T19:58:00,58951.83194444444,58951.85625,2100,,1.0,fits,52768-20200412-1958-35x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,150,127.43416666666663,27.52777777777778,dtouzan@gmail.com,light,1,2020-04-14T20:30:00,58953.854166666664,58953.87777777777,2040,,1.0,fits,52768-20200414-2030-34x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,151,128.6158333333333,26.002777777777776,dtouzan@gmail.com,light,1,2020-04-15T21:31:00,58954.896527777775,58954.91701388889,1770,,1.0,fits,52768-20200415-2131-59x30s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,52768,Asteroid,152,140.1170833333333,9.24111111111111,dtouzan@gmail.com,light,1,2020-04-22T20:50:00,58961.868055555555,58961.87847222222,900,,1.0,fits,52768-20200422-2050-30x30s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,99942,Asteroid,153,139.67041666666665,-6.148888888888889,dtouzan@gmail.com,light,1,2021-03-07T21:11:00,59280.88263888889,59280.932638888895,4320,,0.3,fits,99942-20210307-2111-24x180s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,99942,Asteroid,154,137.61916666666664,-4.548611111111111,dtouzan@gmail.com,light,1,2021-03-09T20:41:00,59282.861805555556,59282.89513888889,2880,,0.3,fits,99942-20210309-2041-16x180s-f300.fits
science,OT_Library_UT1,UT1,IR-CUT,,abell2218,ClG,155,248.975,66.21666666666667,dtouzan@gmail.com,light,1,2020-05-27T23:11:00,58996.96597222222,58996.97222222222,540,,1.0,fits,abell2218-20200527-2311-3x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,156,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-02-12T22:49:00,58161.950694444444,58161.964583333334,1200,,0.475,fits,sn2018oh-20180212-2249-20x60s-f475.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,157,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-02-15T22:22:00,58164.93194444444,58164.95486111111,1980,,0.475,fits,sn2018oh-20180215-2222-33x60s-f475.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,158,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-02-23T22:32:00,58172.938888888886,58172.96319444444,2100,,0.5,fits,sn2018oh-20180223-2232-35x60s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,159,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-02-24T22:23:00,58173.93263888889,58173.95347222222,1800,,0.5,fits,sn2018oh-20180224-2223-30x60s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,160,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-03-03T20:05:00,58180.836805555555,58180.845138888886,720,,0.5,fits,sn2018oh-20180303-2005-6x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,161,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-03-07T22:39:00,58184.94375,58184.95208333333,720,,0.5,fits,sn2018oh-20180307-2239-6x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,162,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-03-13T21:59:00,58190.915972222225,58190.932638888895,1440,,0.5,fits,sn2018oh-20180313-2159-12x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,163,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-03-13T21:58:00,58190.91527777778,58190.93194444445,1440,,0.5,fits,sn2018oh-20180313-2158-12x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,164,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-03-20T21:07:00,58197.87986111111,58197.91458333333,3000,,0.5,fits,sn2018oh-20180320-2107-25x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,sn2018oh,Supernova,165,136.665,19.33833333333333,dtouzan@gmail.com,light,1,2018-04-13T20:23:00,58221.84930555556,58221.870138888895,1800,,0.5,fits,sn2018oh-20180413-2023-15x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,SA200,asassn19aea,SN*,166,162.4584583333,32.9833805556,dtouzan@gmail.com,light,1,2020-02-21T21:57:00,58900.91458333333,58900.941666666666,2340,,1.0,fits,asassn_19aea-20200221-2157-13x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,atlas2018cyg,SN*,167,233.5095845125,56.6856971346,dtouzan@gmail.com,light,1,2018-07-06T23:57:00,58305.99791666667,58306.03402777778,3120,,0.5,fits,atlas2018cyg-20180706-2357-26x120s-f500.fits
science,OT_Library_UT1,UT1,IR-CUT,,atlas19tgt,SN*,168,69.7263833333,18.8361750000,dtouzan@gmail.com,light,1,2019-12-01T20:51:00,58818.86875,58818.895833333336,2340,,1.0,fits,atlas19tgt-20191201-2051-13x180s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2015_V2,Comet,169,247.03124999999997,47.31777777777778,dtouzan@gmail.com,light,1,2017-04-07T23:25:00,57850.975694444445,57850.99652777778,1800,,0.2,fits,C_2015_V2-20170407-2325-30x60s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2015_V2,Comet,170,235.8970833333333,41.834722222222226,dtouzan@gmail.com,light,1,2017-05-05T21:58:00,57878.91527777778,57878.941666666666,2280,,0.2,fits,C_2015_V2-20170505-2158-19x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2015_V2,Comet,171,234.16374999999996,40.43472222222222,dtouzan@gmail.com,light,1,2017-05-08T21:53:00,57881.91180555556,57881.932638888895,1800,,0.2,fits,C_2015_V2-20170508-2153-15x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2015_V2,Comet,172,233.57041666666663,39.91583333333333,dtouzan@gmail.com,light,1,2017-05-09T22:06:00,57882.92083333333,57882.93611111111,1320,,0.2,fits,C_2015_V2-20170509-2206-11x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2015_V2,Comet,173,231.18999999999997,37.61194444444445,dtouzan@gmail.com,light,1,2017-05-13T22:11:00,57886.924305555556,57886.96597222222,3600,,0.2,fits,C_2015_V2-20170513-2211-30x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2015_V2,Comet,174,226.50541666666663,31.82111111111111,dtouzan@gmail.com,light,1,2017-05-21T21:28:00,57894.89444444444,57894.91805555555,2040,,0.2,fits,C_2015_V2-20170521-2128-17x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2015_V2,Comet,175,225.93624999999997,30.9775,dtouzan@gmail.com,light,1,2017-05-22T21:36:00,57895.9,57895.944444444445,3840,,0.2,fits,C_2015_V2-20170522-2136-32x120s-f200.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2018_N2,Comet,176,7.0058333333333325,38.62361111111111,dtouzan@gmail.com,light,1,2019-11-07T20:30:00,58794.854166666664,58794.888194444444,2940,,1.0,fits,C_2018_N2-20191107-2030-49x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2018_N2,Comet,177,3.5224999999999995,38.94194444444444,dtouzan@gmail.com,light,1,2019-11-14T18:42:00,58801.77916666667,58801.80902777778,2580,,1.0,fits,C_2018_N2-20191114-1842-43x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,178,157.4645833333333,62.88861111111111,dtouzan@gmail.com,light,1,2020-03-08T21:52:00,58916.91111111111,58916.92916666667,1560,,1.0,fits,C_2019_Y4-20200308-2152-26x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,179,152.18041666666664,64.73083333333334,dtouzan@gmail.com,light,1,2020-03-12T20:54:00,58920.870833333334,58920.89236111111,1860,,1.0,fits,C_2019_Y4-20200312-2054-31x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,180,149.2408333333333,65.54055555555556,dtouzan@gmail.com,light,1,2020-03-14T20:20:00,58922.84722222222,58922.86597222222,1620,,1.0,fits,C_2019_Y4-20200314-2020-27x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,181,145.95541666666665,66.29861111111111,dtouzan@gmail.com,light,1,2020-03-16T22:03:00,58924.91875,58924.9375,1620,,1.0,fits,C_2019_Y4-20200316-2203-27x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,182,144.3025,66.62833333333333,dtouzan@gmail.com,light,1,2020-03-17T22:01:00,58925.91736111111,58925.92569444444,720,,1.0,fits,C_2019_Y4-20200317-2201-12x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,183,142.63291666666666,66.92944444444444,dtouzan@gmail.com,light,1,2020-03-18T21:38:00,58926.90138888889,58926.91180555555,900,,1.0,fits,C_2019_Y4-20200318-2138-15x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,184,135.46375,67.90138888888889,dtouzan@gmail.com,light,1,2020-03-22T22:12:00,58930.925,58930.94583333334,1800,,1.0,fits,C_2019_Y4-20200322-2212-30x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,185,133.67666666666668,68.07111111111111,dtouzan@gmail.com,light,1,2020-03-23T21:27:00,58931.89375,58931.90069444445,600,,1.0,fits,C_2019_Y4-20200323-2127-10x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,186,131.79208333333332,68.22166666666666,dtouzan@gmail.com,light,1,2020-03-24T21:46:00,58932.90694444445,58932.955555555556,4200,,1.0,fits,C_2019_Y4-20200324-2146-70x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2019_Y4,Comet,187,129.94791666666666,68.34138888888889,dtouzan@gmail.com,light,1,2020-03-25T21:26:00,58933.893055555556,58933.90138888889,720,,1.0,fits,C_2019_Y4-20200325-2126-12x60s-f1000.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,188,241.26166666666663,29.108333333333334,dtouzan@gmail.com,light,1,2021-04-23T22:54:00,59327.95416666667,59327.97152777778,1500,,0.085,fits,C_2020_R4-20210423-2254-5x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,189,226.68749999999994,32.13027777777778,dtouzan@gmail.com,light,1,2021-04-26T21:39:00,59330.902083333334,59330.91527777778,1140,,0.085,fits,C_2020_R4-20210426-2139-19x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,190,213.04249999999996,33.2275,dtouzan@gmail.com,light,1,2021-04-29T20:35:00,59333.85763888889,59333.86944444445,1020,,0.085,fits,C_2020_R4-20210429-2035-17x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,191,208.75499999999997,33.23305555555556,dtouzan@gmail.com,light,1,2021-04-30T21:28:00,59334.89444444444,59334.90694444444,1080,,0.085,fits,C_2020_R4-20210430-2128-18x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,192,204.71499999999997,33.088055555555556,dtouzan@gmail.com,light,1,2021-05-01T22:45:00,59335.947916666664,59335.97222222222,2100,,0.085,fits,C_2020_R4-20210501-2245-7x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,193,201.36958333333328,32.85527777777778,dtouzan@gmail.com,light,1,2021-05-02T21:25:00,59336.89236111111,59336.913194444445,1800,,0.085,fits,C_2020_R4-20210502-2125-30x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,194,189.845,31.227777777777778,dtouzan@gmail.com,light,1,2021-05-06T22:11:00,59340.924305555556,59340.947222222225,1980,,0.085,fits,C_2020_R4-20210506-2211-11x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_R4,Comet,195,185.5908333333333,30.272777777777776,dtouzan@gmail.com,light,1,2021-05-08T21:37:00,59342.90069444444,59342.92569444444,2160,,0.085,fits,C_2020_R4-20210508-2137-12x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,196,206.48166666666665,32.40833333333333,dtouzan@gmail.com,light,1,2021-04-30T21:28:00,59334.89444444444,59334.90694444444,1080,,0.085,fits,C_2020_T2-20210430-2128-18x60s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,197,206.32124999999996,32.212500000000006,dtouzan@gmail.com,light,1,2021-05-01T22:45:00,59335.947916666664,59335.97222222222,2100,,0.085,fits,C_2020_T2-20210501-2245-7x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,198,206.17541666666662,32.022777777777776,dtouzan@gmail.com,light,1,2021-05-02T22:10:00,59336.92361111111,59336.92708333333,300,,0.085,fits,C_2020_T2-20210502-2210-1x300s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,199,205.60749999999996,31.15722222222222,dtouzan@gmail.com,light,1,2021-05-06T22:55:00,59340.95486111111,59340.95694444444,180,,0.085,fits,C_2020_T2-20210506-2255-1x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,200,205.35291666666663,30.684444444444445,dtouzan@gmail.com,light,1,2021-05-08T22:23:00,59342.93263888889,59342.94930555556,1440,,0.085,fits,C_2020_T2-20210508-2223-8x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,201,204.60875,28.77138888888889,dtouzan@gmail.com,light,1,2021-05-15T22:15:00,59349.927083333336,59349.93958333333,1080,,0.085,fits,C_2020_T2-20210515-2215-6x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,202,204.15416666666664,26.51361111111111,dtouzan@gmail.com,light,1,2021-05-22T22:09:00,59356.92291666667,59356.93125,720,,0.085,fits,C_2020_T2-20210522-2209-4x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,203,204.15416666666664,26.51361111111111,dtouzan@gmail.com,light,1,2021-05-22T22:09:00,59356.92291666667,59356.925,180,,0.085,fits,C_2020_T2-20210522-2209-1x180s-f85.fits
science,OT_Library_UT1,UT1,IR-CUT,,C_2020_T2,Comet,204,204.03874999999996,25.085833333333333,dtouzan@gmail.com,light,1,2021-05-26T22:14:00,59360.92638888889,59360.95138888889,2160,,0.085,fits,C_2020_T2-20210526-2214-12x180s-f85.fits
